id,date,asset,liability
31077,6/30/2001,152799,138526
31077,9/30/2001,155664,141217
3108,12/31/2001,242304,217630
3108,6/30/2001,229873,205275
3108,9/30/2001,237204,212249
3108,3/31/2001,222756,197211
31083,12/31/2001,54630,47787
31083,3/31/2001,49465,42813
31083,6/30/2001,50432,43774
31083,9/30/2001,52078,45335
31084,12/31/2001,549344,502634
31084,3/31/2001,551823,504130
31084,6/30/2001,535179,487668
31084,9/30/2001,541157,491953
31086,12/31/2001,75756,65002
31086,3/31/2001,72768,61861
31086,6/30/2001,73549,62661
31086,9/30/2001,74793,63771
31089,12/31/2001,61137,56812
31089,3/31/2001,60311,56249
31089,6/30/2001,61561,57403
31089,9/30/2001,62108,57916
3109,12/31/2001,54780,50578
3109,3/31/2001,51507,47376
3109,6/30/2001,53707,49568
3109,9/30/2001,53884,49657
31090,12/31/2001,29294,21422
31090,3/31/2001,28050,20439
31090,6/30/2001,28523,20852
31090,9/30/2001,29670,21854
3110,12/31/2001,82491,70399
3110,3/31/2001,79027,67085
3110,6/30/2001,80940,69103
3110,9/30/2001,80144,67741
31100,12/31/2001,366172,340629
31100,3/31/2001,330996,307512
31100,6/30/2001,339965,315979
31100,9/30/2001,359114,333847
31101,12/31/2001,1610000,1500000
31101,3/31/2001,1700000,1590000
31101,6/30/2001,1690000,1580000
31101,9/30/2001,1580000,1470000
31109,12/31/2001,25869,22369
31109,3/31/2001,24751,21370
31109,6/30/2001,25153,21703
31109,9/30/2001,25302,21845
31110,3/31/2001,218733,191027
31118,12/31/2001,64014,54982
31118,3/31/2001,59727,49911
31118,6/30/2001,61288,50914
31118,9/30/2001,72302,61283
31121,12/31/2001,127523,115481
31121,3/31/2001,95156,85712
31121,6/30/2001,124706,113024
31121,9/30/2001,128119,116194
31123,12/31/2001,22950,18150
31123,3/31/2001,23925,19018
31123,6/30/2001,23853,19136
31123,9/30/2001,23785,18984
31127,12/31/2001,144571,133423
31127,3/31/2001,164941,152968
31127,6/30/2001,166338,155280
31127,9/30/2001,141922,130629
3113,12/31/2001,139774,126212
3113,3/31/2001,133963,120897
3113,6/30/2001,136875,123729
3113,9/30/2001,141323,127912
31131,12/31/2001,314933,276604
31131,3/31/2001,300187,262670
31131,6/30/2001,304623,267023
31131,9/30/2001,314768,276582
3114,12/31/2001,133090,120401
3114,3/31/2001,103339,94773
3114,6/30/2001,107881,99242
3114,9/30/2001,110666,101630
31142,12/31/2001,78718,67163
31142,3/31/2001,73473,62752
31142,6/30/2001,73945,62843
31142,9/30/2001,78270,66688
31146,12/31/2001,88504,79621
31146,3/31/2001,84060,75777
31146,6/30/2001,84599,76218
31146,9/30/2001,85849,77185
31149,12/31/2001,113429,93065
31149,3/31/2001,113921,100402
31149,6/30/2001,115222,101389
31149,9/30/2001,138044,124055
3115,12/31/2001,25008,22293
3115,3/31/2001,23182,20451
3115,6/30/2001,24043,21313
3115,9/30/2001,25073,22234
31156,12/31/2001,139034,127693
31156,3/31/2001,83777,73354
31156,6/30/2001,140928,131181
31156,9/30/2001,142440,131450
31158,12/31/2001,129797,119797
31158,3/31/2001,127778,118655
31158,6/30/2001,125499,116191
31158,9/30/2001,126272,116646
3116,12/31/2001,113994,97602
3116,3/31/2001,119566,103163
3116,6/30/2001,111184,94848
3116,9/30/2001,107835,91205
31184,12/31/2001,259446,237587
31184,3/31/2001,252163,231590
31184,6/30/2001,254082,233160
31184,9/30/2001,259427,238099
31188,12/31/2001,88531,81473
31188,3/31/2001,84586,77558
31188,6/30/2001,84715,77601
31188,9/30/2001,88121,80862
31189,12/31/2001,360780,334114
31189,3/31/2001,328556,305234
31189,6/30/2001,336122,311805
31189,9/30/2001,348975,323456
3119,12/31/2001,303476,272891
3119,3/31/2001,269108,240422
3119,6/30/2001,271254,241954
3119,9/30/2001,278032,247602
31197,12/31/2001,130585,101105
31197,3/31/2001,128789,100168
31197,6/30/2001,130181,101264
31197,9/30/2001,130435,101191
31198,12/31/2001,115776,104456
31198,3/31/2001,114610,104104
31198,6/30/2001,116870,106000
31198,9/30/2001,115258,104002
31199,3/31/2001,148467,128281
31203,12/31/2001,1080000,985756
31203,9/30/2001,1020000,931424
31203,3/31/2001,900154,825351
31203,6/30/2001,950551,870164
31204,12/31/2001,157591,135979
31204,3/31/2001,149267,129763
31204,6/30/2001,155039,134935
31204,9/30/2001,155738,134901
3121,12/31/2001,118664,110067
3121,3/31/2001,117397,109656
3121,6/30/2001,118069,109968
3121,9/30/2001,118315,110101
31217,12/31/2001,163648,147577
31217,3/31/2001,153983,141420
31217,6/30/2001,151378,138614
31217,9/30/2001,160400,144391
3122,12/31/2001,49013,42918
3122,3/31/2001,48179,42456
3122,6/30/2001,47474,41620
3122,9/30/2001,48168,42130
31223,12/31/2001,282915,250626
31223,3/31/2001,257753,226967
31223,6/30/2001,264777,233210
31223,9/30/2001,275666,243828
31225,12/31/2001,5699,5099
31225,3/31/2001,5736,5131
31225,6/30/2001,5696,5090
31225,9/30/2001,5648,5045
31232,12/31/2001,60687,51411
31232,3/31/2001,56547,47631
31232,6/30/2001,58356,49305
31232,9/30/2001,60420,51246
31236,3/31/2001,211819,193080
31236,6/30/2001,216416,197147
31236,9/30/2001,222856,203199
31236,12/31/2001,224652,205043
31239,12/31/2001,20832,18658
31239,3/31/2001,19958,17775
31239,6/30/2001,20996,18799
31239,9/30/2001,20877,18715
31249,12/31/2001,95033,88634
31249,3/31/2001,91173,85040
31249,6/30/2001,87378,81138
31249,9/30/2001,93084,86578
31257,12/31/2001,102448,87329
31257,3/31/2001,99483,85121
31257,6/30/2001,100389,85657
31257,9/30/2001,102277,87422
3126,12/31/2001,137379,117627
3126,3/31/2001,136309,117024
3126,6/30/2001,135577,116229
3126,9/30/2001,136687,116679
31263,12/31/2001,347940,320099
31263,3/31/2001,332444,305709
31263,6/30/2001,332049,305058
31263,9/30/2001,335676,308187
31266,12/31/2001,32528,28026
31266,3/31/2001,32085,27713
31266,6/30/2001,31912,27494
31266,9/30/2001,32279,27874
31267,12/31/2001,80831,70717
31267,3/31/2001,75545,65688
31267,6/30/2001,79211,69211
31267,9/30/2001,80991,70974
3127,12/31/2001,124476,103050
3127,3/31/2001,122882,102162
3127,6/30/2001,121336,100971
3127,9/30/2001,124776,103967
31272,12/31/2001,49106,43832
31272,3/31/2001,50169,43615
31272,6/30/2001,50957,44354
31272,9/30/2001,50975,44341
3128,12/31/2001,57372,52163
3128,3/31/2001,52697,47442
3128,6/30/2001,51365,45870
3128,9/30/2001,54251,48501
31280,12/31/2001,20544,17821
31280,3/31/2001,19025,16383
31280,6/30/2001,19186,16499
31280,9/30/2001,19717,16982
31282,12/31/2001,36460,34335
31282,3/31/2001,35609,33423
31282,6/30/2001,35783,33744
31282,9/30/2001,35558,33429
31283,12/31/2001,127051,110582
31283,3/31/2001,121120,100939
31283,6/30/2001,120930,102843
31283,9/30/2001,124435,108273
31286,12/31/2001,772406,718640
31286,3/31/2001,699543,657040
31286,6/30/2001,707281,663211
31286,9/30/2001,718664,671433
31293,12/31/2001,1540000,1440000
31293,3/31/2001,1610000,1510000
31293,6/30/2001,1620000,1520000
31293,9/30/2001,1450000,1340000
31294,12/31/2001,140769,128146
31294,3/31/2001,136727,124513
31294,6/30/2001,141383,128852
31294,9/30/2001,145430,133111
313,12/31/2001,188164,175192
313,3/31/2001,170967,158982
313,6/30/2001,169364,156972
313,9/30/2001,176694,163974
3130,12/31/2001,61587,56063
3130,3/31/2001,54315,48822
3130,6/30/2001,57192,51672
3130,9/30/2001,59680,54076
31313,12/31/2001,320801,292787
31313,3/31/2001,308098,283320
31313,6/30/2001,305439,279403
31313,9/30/2001,311039,284111
31329,12/31/2001,59983,52214
31329,3/31/2001,57914,50511
31329,6/30/2001,59361,51866
31329,9/30/2001,58589,50982
3133,12/31/2001,36524,33382
3133,3/31/2001,33884,31004
3133,6/30/2001,34456,31554
3133,9/30/2001,35913,32731
31330,12/31/2001,11124,9440
31330,3/31/2001,10815,9197
31330,6/30/2001,11065,9400
31330,9/30/2001,11536,9857
3134,12/31/2001,55473,50989
3134,3/31/2001,54696,50751
3134,6/30/2001,54680,50814
3134,9/30/2001,53224,48720
31345,12/31/2001,16709,15074
31345,3/31/2001,15967,14339
31345,6/30/2001,16063,14425
31345,9/30/2001,16452,14805
31353,12/31/2001,8870,6710
31353,3/31/2001,9214,7083
31353,6/30/2001,9324,7190
31353,9/30/2001,9032,6883
31358,12/31/2001,52255,48355
31358,3/31/2001,45274,40590
31358,6/30/2001,45455,41568
31358,9/30/2001,47277,43254
3136,12/31/2001,38067,34125
3136,3/31/2001,38851,34940
3136,6/30/2001,37748,33863
3136,9/30/2001,38894,34872
31361,12/31/2001,1090000,947113
31361,3/31/2001,887623,751266
31361,6/30/2001,930181,793911
31361,9/30/2001,949800,806355
31367,12/31/2001,265343,234040
31367,3/31/2001,247885,218245
31367,6/30/2001,254490,224598
31367,9/30/2001,265202,233968
31369,12/31/2001,38131,34486
31369,3/31/2001,38708,35254
31369,6/30/2001,38826,35295
31369,9/30/2001,38114,34452
3137,3/31/2001,37526,28685
3137,6/30/2001,36993,27995
3137,9/30/2001,38202,29041
3137,12/31/2001,38806,32101
31372,12/31/2001,39899,32295
31372,3/31/2001,40130,32598
31372,6/30/2001,40371,32807
31372,9/30/2001,39912,32350
31376,12/31/2001,167116,156395
31376,3/31/2001,160361,149730
31376,6/30/2001,166758,155764
31376,9/30/2001,166211,154964
31381,12/31/2001,56750,46139
31381,3/31/2001,54891,44820
31381,6/30/2001,56682,46449
31381,9/30/2001,56077,45649
31390,12/31/2001,8273,7685
31390,3/31/2001,10394,9550
31390,6/30/2001,9746,8935
31390,9/30/2001,9456,8685
314,12/31/2001,32542,28600
314,3/31/2001,32788,28759
314,6/30/2001,33042,28958
314,9/30/2001,33020,28808
3140,12/31/2001,27180,24504
3140,3/31/2001,26353,23555
3140,6/30/2001,26043,23148
3140,9/30/2001,26017,23007
31406,3/31/2001,175593,157723
31406,6/30/2001,172663,154394
31406,9/30/2001,175111,156410
31406,12/31/2001,179442,160252
31409,12/31/2001,38989,31053
31409,3/31/2001,34800,28478
31409,6/30/2001,37888,30036
31409,9/30/2001,38288,30409
3141,12/31/2001,209234,191223
3141,3/31/2001,191292,173602
3141,6/30/2001,191176,173311
3141,9/30/2001,189339,170954
31410,12/31/2001,92170,84298
31410,3/31/2001,84889,77219
31410,6/30/2001,86105,78408
31410,9/30/2001,90734,82910
31419,12/31/2001,76088,70201
31419,3/31/2001,60927,55380
31419,6/30/2001,65748,60095
31419,9/30/2001,73795,67970
3143,12/31/2001,54512,48935
3143,3/31/2001,54403,48516
3143,6/30/2001,55436,49831
3143,9/30/2001,54758,49148
3144,12/31/2001,60326,52141
3144,3/31/2001,63104,54244
3144,6/30/2001,60490,51990
3144,9/30/2001,58493,49716
31443,12/31/2001,55070,50660
31443,3/31/2001,56382,52108
31443,6/30/2001,58033,53694
31443,9/30/2001,57512,53143
31445,12/31/2001,460762,426915
31445,3/31/2001,413938,383243
31445,6/30/2001,434691,403078
31445,9/30/2001,443378,410580
3145,12/31/2001,119207,99996
3145,3/31/2001,116512,98014
3145,6/30/2001,114778,96008
3145,9/30/2001,114670,95173
31456,12/31/2001,42196,38284
31456,3/31/2001,47150,39842
31456,6/30/2001,46129,38806
31456,9/30/2001,42730,38875
31461,12/31/2001,573995,539059
31461,3/31/2001,523657,491973
31461,6/30/2001,555851,522979
31461,9/30/2001,558454,524519
31469,12/31/2001,2310000,2190000
31469,3/31/2001,1870000,1750000
31469,6/30/2001,2020000,1920000
31469,9/30/2001,2150000,2030000
31470,12/31/2001,81967,76932
31470,3/31/2001,84020,78761
31470,6/30/2001,82609,77292
31470,9/30/2001,83310,78291
31479,12/31/2001,67215,62834
31479,3/31/2001,64348,60066
31479,6/30/2001,66456,62102
31479,9/30/2001,66571,62154
3148,12/31/2001,43129,39184
3148,3/31/2001,43290,39191
3148,6/30/2001,44710,40612
3148,9/30/2001,42774,38683
31485,12/31/2001,133012,119119
31485,9/30/2001,129594,115017
31485,3/31/2001,137442,121998
31485,6/30/2001,126903,112359
31486,3/31/2001,56458,43981
31488,12/31/2001,93015,86721
31488,3/31/2001,88807,82609
31488,6/30/2001,91370,85072
31488,9/30/2001,89568,83474
3149,12/31/2001,17993,16028
3149,3/31/2001,19762,17787
3149,6/30/2001,19795,17797
3149,9/30/2001,18900,16867
31495,12/31/2001,374531,351025
31495,3/31/2001,296123,277003
31495,6/30/2001,300229,280347
31495,9/30/2001,351701,330004
3150,12/31/2001,21106,18916
3150,3/31/2001,20593,18230
3150,6/30/2001,21026,18631
3150,9/30/2001,20412,18118
31514,12/31/2001,77261,67670
31514,3/31/2001,86407,77006
31514,6/30/2001,81089,71683
31514,9/30/2001,83559,73975
31516,12/31/2001,327814,303440
31516,3/31/2001,307813,285933
31516,6/30/2001,319609,296661
31516,9/30/2001,331210,307056
31529,12/31/2001,75319,68869
31529,3/31/2001,75022,68681
31529,6/30/2001,72916,66472
31529,9/30/2001,72427,65996
31539,12/31/2001,147824,126404
31539,3/31/2001,143335,123219
31539,6/30/2001,144681,124164
31539,9/30/2001,145240,124265
31545,12/31/2001,77414,68997
31545,3/31/2001,85188,77191
31545,6/30/2001,88557,80454
31545,9/30/2001,87096,78695
31555,12/31/2001,259342,236139
31555,3/31/2001,261053,238168
31555,6/30/2001,262462,239623
31555,9/30/2001,259184,236173
31559,12/31/2001,20933,17342
31559,3/31/2001,20173,16584
31559,6/30/2001,20504,16884
31559,9/30/2001,20436,16793
31569,12/31/2001,14065,12794
31569,3/31/2001,16475,15056
31569,6/30/2001,15894,14477
31569,9/30/2001,15079,13681
3157,12/31/2001,116583,108480
3157,3/31/2001,106760,98865
3157,6/30/2001,106003,97912
3157,9/30/2001,115987,107780
31572,12/31/2001,71159,66217
31572,3/31/2001,61023,56118
31572,6/30/2001,63152,58275
31572,9/30/2001,67166,62088
3158,12/31/2001,29972,26009
3158,3/31/2001,29757,26099
3158,6/30/2001,28648,24881
3158,9/30/2001,30063,26186
31581,12/31/2001,34818,31155
31581,3/31/2001,25387,21702
31581,6/30/2001,30726,27077
31581,9/30/2001,34095,30379
31592,12/31/2001,41254,35575
31592,3/31/2001,41648,35946
31592,6/30/2001,40711,35131
31592,9/30/2001,42039,36438
31595,12/31/2001,483253,451797
31595,3/31/2001,466731,435652
31595,6/30/2001,458082,426877
31595,9/30/2001,486259,454158
31606,12/31/2001,469776,441816
31606,3/31/2001,469367,443757
31606,6/30/2001,469689,443441
31606,9/30/2001,477871,450895
3161,12/31/2001,59085,55204
3161,3/31/2001,51732,47561
3161,6/30/2001,50989,46888
3161,9/30/2001,50441,46223
31623,12/31/2001,9450,8680
31623,3/31/2001,8398,7667
31623,6/30/2001,8996,8276
31623,9/30/2001,9394,8638
31626,12/31/2001,54462,47558
31626,3/31/2001,50382,43570
31626,6/30/2001,51720,44822
31626,9/30/2001,52772,45759
31628,12/31/2001,2820000,2570000
31628,3/31/2001,2560000,2340000
31628,6/30/2001,2630000,2390000
31628,9/30/2001,2810000,2570000
3167,12/31/2001,19302,18040
3167,3/31/2001,17097,15749
3167,6/30/2001,17560,16229
3167,9/30/2001,18746,17418
31673,12/31/2001,42589,37251
31673,3/31/2001,45663,40308
31673,6/30/2001,45789,40569
31673,9/30/2001,44721,39363
3168,3/31/2001,354192,328970
3168,12/31/2001,390720,345794
3168,6/30/2001,388965,345775
3168,9/30/2001,382454,337706
31694,12/31/2001,116489,106733
31694,3/31/2001,114607,105593
31694,6/30/2001,116686,107471
31694,9/30/2001,114570,105116
31698,12/31/2001,3930000,3490000
31698,3/31/2001,4850000,4460000
31698,6/30/2001,4230000,3800000
31698,9/30/2001,4020000,3580000
3170,12/31/2001,52635,47886
3170,3/31/2001,49232,44563
3170,6/30/2001,49111,44404
3170,9/30/2001,51084,46224
3171,3/31/2001,143725,132485
3171,6/30/2001,141758,130273
3171,9/30/2001,141341,129602
31711,12/31/2001,17272,15909
31711,3/31/2001,16282,15056
31711,6/30/2001,16225,14957
31711,9/30/2001,16677,15365
31713,12/31/2001,20667,18643
31713,3/31/2001,19280,17297
31713,6/30/2001,19701,17707
31713,9/30/2001,20256,18245
31723,12/31/2001,39460,34772
31723,3/31/2001,33608,28803
31723,6/30/2001,35821,31037
31723,9/30/2001,35673,31002
31748,9/30/2001,183826,148682
31748,3/31/2001,175963,159854
31748,6/30/2001,172327,155882
31762,12/31/2001,48252,46073
31762,3/31/2001,50131,47852
31762,6/30/2001,51244,49124
31762,9/30/2001,49757,47543
31774,12/31/2001,22559,20151
31774,3/31/2001,22569,20266
31774,6/30/2001,22772,20457
31774,9/30/2001,22633,20286
3178,12/31/2001,30422,27511
3178,3/31/2001,27624,24760
3178,6/30/2001,28395,25492
3178,9/30/2001,28777,25795
3179,12/31/2001,67359,61196
3179,3/31/2001,70341,64062
3179,6/30/2001,67945,61660
3179,9/30/2001,64377,57875
3180,3/31/2001,603500,544392
3180,6/30/2001,594351,534907
3180,9/30/2001,600206,536118
31813,12/31/2001,5392,4609
31813,3/31/2001,5216,4489
31813,6/30/2001,5122,4372
31813,9/30/2001,5293,4505
3182,12/31/2001,14998,13686
3182,3/31/2001,14886,13626
3182,6/30/2001,14970,13671
3182,9/30/2001,15015,13682
31823,12/31/2001,171951,155352
31823,3/31/2001,174588,159391
31823,6/30/2001,173323,157580
31823,9/30/2001,181450,165517
31826,12/31/2001,118110,109441
31826,3/31/2001,105398,97487
31826,6/30/2001,107717,99567
31826,9/30/2001,107577,98886
3183,12/31/2001,106373,93509
3183,3/31/2001,94921,82617
3183,6/30/2001,94200,81673
3183,9/30/2001,104755,91709
3184,12/31/2001,39663,34815
3184,3/31/2001,40294,35083
3184,6/30/2001,38836,33539
3184,9/30/2001,38009,32759
31840,12/31/2001,233769,210789
31840,3/31/2001,220624,199699
31840,6/30/2001,221627,199927
31840,9/30/2001,232632,209958
3185,12/31/2001,77837,67930
3185,3/31/2001,75070,65239
3185,6/30/2001,76663,66895
3185,9/30/2001,82588,72664
31857,12/31/2001,265509,245312
31857,3/31/2001,267178,248811
31857,6/30/2001,266392,247481
31857,9/30/2001,265791,246400
31862,3/31/2001,29425,28315
31864,12/31/2001,35107,33043
31864,3/31/2001,31707,29773
31864,6/30/2001,32674,30713
31864,9/30/2001,33709,31673
31867,12/31/2001,29925,28043
31867,3/31/2001,30868,29269
31867,6/30/2001,30484,28723
31867,9/30/2001,29464,27514
3188,12/31/2001,75355,68664
3188,3/31/2001,70095,63690
3188,6/30/2001,72440,66056
3188,9/30/2001,72861,66050
3190,12/31/2001,27567,23638
3190,3/31/2001,22316,18455
3190,6/30/2001,22455,18577
3190,9/30/2001,23437,19480
31900,12/31/2001,92019,76498
31900,3/31/2001,86130,71165
31900,6/30/2001,88809,73675
31900,9/30/2001,91123,75829
31905,12/31/2001,71230,65473
31905,3/31/2001,62658,58428
31905,6/30/2001,65578,61198
31905,9/30/2001,68884,64447
3191,12/31/2001,163565,150948
3191,3/31/2001,159868,146377
3191,6/30/2001,162363,149876
3191,9/30/2001,163824,150921
31916,12/31/2001,149984,140116
31916,3/31/2001,138094,129128
31916,6/30/2001,145008,135597
31916,9/30/2001,151104,141418
31922,3/31/2001,25777,24075
31922,6/30/2001,25986,24263
31922,9/30/2001,24275,22948
31928,12/31/2001,61115,55408
31928,3/31/2001,55724,50290
31928,6/30/2001,56347,50687
31928,9/30/2001,59104,53209
3193,12/31/2001,83569,74569
3193,3/31/2001,73692,65045
3193,6/30/2001,76940,68068
3193,9/30/2001,81532,72483
31936,12/31/2001,59340,55095
31936,3/31/2001,56018,52110
31936,6/30/2001,56202,52230
31936,9/30/2001,59090,54855
31945,12/31/2001,17802,14429
31945,3/31/2001,22511,19651
31945,6/30/2001,21271,17591
31945,9/30/2001,19545,16046
3195,12/31/2001,45615,42542
3195,3/31/2001,40803,37921
3195,6/30/2001,40495,37572
3195,9/30/2001,43238,40201
31953,12/31/2001,492170,448737
31953,3/31/2001,462037,421416
31953,6/30/2001,472741,431089
31953,9/30/2001,492440,449180
31954,12/31/2001,8270000,7800000
31954,3/31/2001,7490000,7020000
31954,6/30/2001,7030000,6580000
31954,9/30/2001,7850000,7420000
31964,12/31/2001,449221,417552
31964,3/31/2001,428048,398541
31964,6/30/2001,436933,406926
31964,9/30/2001,452965,422281
31966,12/31/2001,75112,69186
31966,3/31/2001,76601,70657
31966,6/30/2001,73810,67673
31966,9/30/2001,75441,69097
3197,12/31/2001,80266,69171
3197,3/31/2001,78332,67116
3197,6/30/2001,73030,61288
3197,9/30/2001,75907,63433
31972,12/31/2001,25907,22378
31972,3/31/2001,26593,23234
31972,6/30/2001,26652,23219
31972,9/30/2001,26745,23292
31975,12/31/2001,44219,40198
31975,3/31/2001,44422,40586
31975,6/30/2001,44367,40460
31975,9/30/2001,43889,39921
31980,12/31/2001,49654,45859
31980,3/31/2001,48166,44616
31980,6/30/2001,48824,45192
31980,9/30/2001,48036,44291
31981,3/31/2001,123504,114202
31981,6/30/2001,127741,118127
31981,9/30/2001,130720,120813
3199,3/31/2001,28457,26094
31992,12/31/2001,57708,51132
31992,3/31/2001,56344,49833
31992,6/30/2001,57089,50628
31992,9/30/2001,57515,50949
31994,12/31/2001,80802,73073
31994,3/31/2001,75745,68425
31994,6/30/2001,76726,69202
31994,9/30/2001,78360,70791
31999,12/31/2001,111214,100577
31999,3/31/2001,106646,96833
31999,6/30/2001,110590,100545
31999,9/30/2001,112798,102371
32004,12/31/2001,115311,106238
32004,3/31/2001,124455,114620
32004,6/30/2001,125916,116204
32004,9/30/2001,119121,110296
32018,12/31/2001,45511,41678
32018,3/31/2001,41986,38286
32018,6/30/2001,43128,39339
32018,9/30/2001,44920,41163
32021,12/31/2001,121796,112135
32021,3/31/2001,116334,107817
